,index,isp,ik,ib,1s,2s,2p,3s,3p,3d,4s,4p,4d,5s,5p,5d,6s,6p,sum,EF_PBE,EF_HSE,eig_PBE,eig_HSE,eigshift(eV)
2079,2079,0,38,27,0.0000,0.0000,0.1140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240,0.0010,0.0010,0.0000,0.0000,0.0000,0.1400,-0.52590484,-0.62852429,3.48145599,2.60729443,-0.87416156
2080,2080,0,38,28,0.0000,0.0230,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.1240,0.0460,0.0020,0.0000,0.0000,0.0000,0.3200,2.10183831,3.29239640,6.10919914,6.52821512,0.41901598
2081,2081,0,38,29,0.0000,0.0300,0.0980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0050,0.0230,0.0000,0.0000,0.0000,0.1600,2.10184702,3.29240226,6.10920785,6.52822098,0.41901313
2082,2082,0,38,30,0.0000,0.0000,0.0480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,0.0200,0.0870,0.0000,0.0000,0.0000,0.1780,4.42374325,5.63811917,8.43110408,8.87393789,0.44283381
2083,2083,0,38,31,0.0000,0.0000,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0330,0.0030,0.0260,0.0000,0.0000,0.0000,0.0860,4.42374608,5.63812292,8.43110691,8.87394164,0.44283473
2084,2084,0,38,32,0.0000,0.0020,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,0.1500,0.0360,0.0000,0.0000,0.0000,0.2550,6.77611445,8.37569469,10.78347528,11.61151341,0.82803813
2085,2085,0,38,33,0.0000,0.0020,0.0480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0040,0.0160,0.0000,0.0000,0.0000,0.0830,6.77612062,8.37569855,10.78348145,11.61151727,0.82803582
2086,2086,0,38,34,0.0000,0.0050,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0360,0.0060,0.0460,0.0000,0.0000,0.0000,0.1080,7.21964187,8.56440746,11.22700270,11.80022618,0.57322348
2087,2087,0,38,35,0.0000,0.0050,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0170,0.0650,0.0000,0.0000,0.0000,0.1140,7.21964596,8.56440843,11.22700679,11.80022715,0.57322036
2088,2088,0,38,36,0.0000,0.0090,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0100,0.0990,0.0000,0.0000,0.0000,0.1550,9.58810591,11.07357014,13.59546674,14.30938886,0.71392212
2089,2089,0,38,37,0.0000,0.0060,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0190,0.0140,0.0290,0.0000,0.0000,0.0000,0.0800,9.58811315,11.07357354,13.59547398,14.30939226,0.71391828
2090,2090,0,38,38,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0830,0.0390,0.0000,0.0000,0.0000,0.1870,11.36181958,13.06310074,15.36918041,16.29891946,0.92973905
2091,2091,0,38,39,0.0000,0.0000,0.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0140,0.0470,0.0000,0.0000,0.0000,0.1110,11.36182614,13.06310307,15.36918697,16.29892179,0.92973482
2092,2092,0,38,40,0.0000,0.0050,0.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0010,0.1120,0.0000,0.0000,0.0000,0.1950,12.07295069,13.69340532,16.08031152,16.92922404,0.84891252
2093,2093,0,38,41,0.0000,0.0020,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0110,0.0060,0.0000,0.0000,0.0000,0.0540,12.07295630,13.69340886,16.08031713,16.92922758,0.84891045
2094,2094,0,38,42,0.0000,0.0030,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0320,0.0170,0.0670,0.0000,0.0000,0.0000,0.1380,13.78481983,15.45454668,17.79218066,18.69036540,0.89818474
2095,2095,0,38,43,0.0000,0.0020,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0010,0.0830,0.0000,0.0000,0.0000,0.1130,13.78482992,15.45455372,17.79219075,18.69037244,0.89818169
2096,2096,0,38,44,0.0000,0.0000,0.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,0.0040,0.0240,0.0000,0.0000,0.0000,0.0570,14.84336676,16.42363702,18.85072759,19.65945574,0.80872815
2097,2097,0,38,45,0.0000,0.0000,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0060,0.0750,0.0000,0.0000,0.0000,0.1210,14.84337036,16.42364557,18.85073119,19.65946429,0.80873310
2098,2098,0,38,46,0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0030,0.0580,0.0000,0.0000,0.0000,0.1050,16.79010923,18.44887627,20.79747006,21.68469499,0.88722493
2099,2099,0,38,47,0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,0.0000,0.0690,0.0000,0.0000,0.0000,0.0940,16.79011577,18.44888177,20.79747660,21.68470049,0.88722389
2100,2100,0,38,48,0.0000,0.0100,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0930,0.0010,0.0100,0.0000,0.0000,0.0000,0.1270,17.64889589,19.33773167,21.65625672,22.57355039,0.91729367
2101,2101,0,38,49,0.0000,0.0080,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0010,0.0490,0.0000,0.0000,0.0000,0.0740,17.64890059,19.33773319,21.65626142,22.57355191,0.91729049
2102,2102,0,38,50,0.0000,0.0010,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0480,0.0000,0.0710,0.0000,0.0000,0.0000,0.1240,19.32888743,20.99570348,23.33624826,24.23152220,0.89527394
2103,2103,0,38,51,0.0000,0.0020,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0360,0.0040,0.0120,0.0000,0.0000,0.0000,0.0570,19.32889335,20.99570697,23.33625418,24.23152569,0.89527151
2104,2104,0,38,52,0.0000,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0710,0.0440,0.0110,0.0000,0.0000,0.0000,0.1280,20.51245311,22.21574067,24.51981394,25.45155939,0.93174545
2105,2105,0,38,53,0.0000,0.0020,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0100,0.0020,0.0000,0.0000,0.0000,0.0280,20.51245820,22.21574215,24.51981903,25.45156087,0.93174184
2106,2106,0,39,0,0.0000,0.3760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.0100,0.0000,0.0000,0.0000,0.0000,0.4040,-18.19039215,-19.85466976,-14.18303132,-16.61885104,-2.43581972
2107,2107,0,39,1,0.0000,0.3810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.0000,0.0000,0.3930,-18.06399492,-19.72018077,-14.05663409,-16.48436205,-2.42772796
2108,2108,0,39,2,0.0000,0.0000,0.1760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0690,0.0120,0.0020,0.0000,0.0000,0.0000,0.2590,-5.98580487,-6.48937531,-1.97844404,-3.25355659,-1.27511255
2109,2109,0,39,3,0.0000,0.0000,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.2050,0.0230,0.0000,0.0000,0.0000,0.0000,0.4020,-5.96263672,-6.48702890,-1.95527589,-3.25121018,-1.29593429
2110,2110,0,39,4,0.0000,0.0030,0.1760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0770,0.0000,0.0080,0.0000,0.0000,0.0000,0.2640,-5.56161875,-6.06439878,-1.55425792,-2.82858006,-1.27432214
2111,2111,0,39,5,0.0000,0.0040,0.1760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0960,0.0050,0.0020,0.0000,0.0000,0.0000,0.2830,-5.08922164,-5.59734982,-1.08186081,-2.36153110,-1.27967029
2112,2112,0,39,6,0.0000,0.0010,0.1530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0770,0.0000,0.0080,0.0000,0.0000,0.0000,0.2390,-4.84053050,-5.39673317,-0.83316967,-2.16091445,-1.32774478
2113,2113,0,39,7,0.0000,0.0000,0.1520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240,0.0000,0.0000,0.0000,0.1760,-4.81441133,-5.36895008,-0.80705050,-2.13313136,-1.32608086
2114,2114,0,39,8,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0580,0.0000,0.0020,0.0000,0.0000,0.0000,0.0610,-3.68517535,-4.28656249,0.32218548,-1.05074377,-1.37292925
2115,2115,0,39,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0690,0.0040,0.0040,0.0000,0.0000,0.0000,0.0770,-3.54742103,-4.19502309,0.45993980,-0.95920437,-1.41914417
2116,2116,0,39,10,0.0000,0.0010,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.3090,0.0130,0.0000,0.0000,0.0000,0.0000,0.3290,-3.51349309,-4.12055053,0.49386774,-0.88473181,-1.37859955
2117,2117,0,39,11,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.4180,0.0070,0.0020,0.0000,0.0000,0.0000,0.4280,-3.39112198,-4.03026513,0.61623885,-0.79444641,-1.41068526
2118,2118,0,39,12,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.4060,0.0000,0.0010,0.0000,0.0000,0.0000,0.4110,-3.36820932,-4.00568104,0.63915151,-0.76986232,-1.40901383
2119,2119,0,39,13,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.3160,0.0000,0.0000,0.0000,0.0000,0.0000,0.3190,-3.30086573,-3.95823103,0.70649510,-0.72241231,-1.42890741
2120,2120,0,39,14,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.1540,0.0000,0.0000,0.0000,0.0000,0.0000,0.1560,-3.17550098,-3.84752755,0.83185985,-0.61170883,-1.44356868
2121,2121,0,39,15,0.0000,0.0020,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.1240,0.0000,0.0020,0.0000,0.0000,0.0000,0.1330,-3.16001328,-3.73116097,0.84734755,-0.49534225,-1.34268980
2122,2122,0,39,16,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.1430,0.0120,0.0000,0.0000,0.0000,0.0000,0.1580,-3.04077000,-3.66191067,0.96659083,-0.42609195,-1.39268278
2123,2123,0,39,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3920,0.0000,0.0000,0.0000,0.0000,0.0000,0.3920,-2.99416795,-3.62247736,1.01319288,-0.38665864,-1.39985152
2124,2124,0,39,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1180,0.0000,0.0000,0.0000,0.0000,0.0000,0.1180,-2.83381699,-3.47214310,1.17354384,-0.23632438,-1.40986822
2125,2125,0,39,19,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.3520,0.0000,0.0000,0.0000,0.0000,0.0000,0.3560,-2.77904393,-3.43319829,1.22831690,-0.19737957,-1.42569647
2126,2126,0,39,20,0.0000,0.0010,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0980,0.0000,0.0000,0.0000,0.0000,0.0000,0.1030,-2.75174598,-3.36764006,1.25561485,-0.13182134,-1.38743619
2127,2127,0,39,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4170,0.0000,0.0000,0.0000,0.0000,0.0000,0.4170,-2.67467980,-3.32618450,1.33268103,-0.09036578,-1.42304681
2128,2128,0,39,22,0.0000,0.0000,0.0510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0660,0.0000,0.0130,0.0000,0.0000,0.0000,0.1300,-2.26616280,-2.61715826,1.74119803,0.61866046,-1.12253757
2129,2129,0,39,23,0.0000,0.0030,0.0480,0.0000,0.0000,0.0000,0.0000,0.0000,0.1180,0.0460,0.0020,0.0000,0.0000,0.0000,0.2170,-1.90295372,-2.15733073,2.10440711,1.07848799,-1.02591912
2130,2130,0,39,24,0.0000,0.0000,0.1560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0000,0.0210,0.0000,0.0000,0.0000,0.1900,-1.73548686,-2.08068382,2.27187397,1.15513490,-1.11673907
2131,2131,0,39,25,0.0000,0.0000,0.1690,0.0000,0.0000,0.0000,0.0000,0.0000,0.2050,0.0000,0.0020,0.0000,0.0000,0.0000,0.3760,-1.39861059,-1.66038269,2.60875024,1.57543603,-1.03331421
2132,2132,0,39,26,0.0000,0.0030,0.1180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0440,0.0020,0.0020,0.0000,0.0000,0.0000,0.1690,-0.67752806,-0.79774698,3.32983277,2.43807174,-0.89176103
2133,2133,0,39,27,0.0000,0.0000,0.1040,0.0000,0.0000,0.0000,0.0000,0.0000,0.2170,0.0680,0.0020,0.0000,0.0000,0.0000,0.3910,-0.55403109,-0.66585738,3.45332974,2.56996134,-0.88336840
2134,2134,0,39,28,0.0000,0.0250,0.1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.1070,0.0430,0.0080,0.0000,0.0000,0.0000,0.2850,2.11988597,3.29411787,6.12724680,6.52993659,0.40268979
2135,2135,0,39,29,0.0000,0.0240,0.1210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0220,0.0000,0.0000,0.0000,0.1740,2.34772383,3.56611648,6.35508466,6.80193520,0.44685054
2136,2136,0,39,30,0.0000,0.0000,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0280,0.0000,0.0190,0.0000,0.0000,0.0000,0.0750,3.98175596,5.11723443,7.98911679,8.35305315,0.36393636
2137,2137,0,39,31,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0420,0.0650,0.0700,0.0000,0.0000,0.0000,0.2370,4.60745750,5.94282826,8.61481833,9.17864698,0.56382865
2138,2138,0,39,32,0.0000,0.0070,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0310,0.0000,0.0450,0.0000,0.0000,0.0000,0.1050,5.73450895,7.00059890,9.74186978,10.23641762,0.49454784
2139,2139,0,39,33,0.0000,0.0040,0.0670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0210,0.0040,0.0180,0.0000,0.0000,0.0000,0.1140,5.79318282,7.38133054,9.80054365,10.61714926,0.81660561
2140,2140,0,39,34,0.0000,0.0000,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.1250,0.0840,0.0000,0.0000,0.0000,0.2550,8.11802396,9.73182828,12.12538479,12.96764700,0.84226221
2141,2141,0,39,35,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.0830,0.0000,0.0000,0.0000,0.1050,8.99128398,10.34477259,12.99864481,13.58059131,0.58194650
2142,2142,0,39,36,0.0000,0.0150,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0910,0.0200,0.0000,0.0000,0.0000,0.1320,9.27132133,10.86984029,13.27868216,14.10565901,0.82697685
2143,2143,0,39,37,0.0000,0.0120,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,0.0000,0.0530,0.0000,0.0000,0.0000,0.0870,9.75482966,11.19918460,13.76219049,14.43500332,0.67281283
2144,2144,0,39,38,0.0000,0.0000,0.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,0.0000,0.0620,0.0000,0.0000,0.0000,0.1300,10.56406253,12.12739499,14.57142336,15.36321371,0.79179035
2145,2145,0,39,39,0.0000,0.0010,0.0670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0260,0.0170,0.0600,0.0000,0.0000,0.0000,0.1710,10.57080621,12.32108211,14.57816704,15.55690083,0.97873379
2146,2146,0,39,40,0.0000,0.0000,0.0460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0200,0.0020,0.0000,0.0000,0.0000,0.0730,12.97961836,14.66915222,16.98697919,17.90497094,0.91799175
2147,2147,0,39,41,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0820,0.0000,0.0000,0.0000,0.0990,13.05772119,14.79682960,17.06508202,18.03264832,0.96756630
2148,2148,0,39,42,0.0000,0.0000,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0680,0.0010,0.0000,0.0000,0.0000,0.0000,0.0780,13.61406505,14.97138697,17.62142588,18.20720569,0.58577981
2149,2149,0,39,43,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.1200,0.0000,0.0000,0.0000,0.1700,13.65583457,15.28119130,17.66319540,18.51701002,0.85381462
2150,2150,0,39,44,0.0000,0.0080,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0330,0.0840,0.0000,0.0000,0.0000,0.1350,14.40303056,16.21689184,18.41039139,19.45271056,1.04231917
2151,2151,0,39,45,0.0000,0.0060,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,0.0330,15.58298689,17.12419309,19.59034772,20.36001181,0.76966409
2152,2152,0,39,46,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.1120,0.0000,0.0000,0.0000,0.1410,15.85960294,17.46307003,19.86696377,20.69888875,0.83192498
2153,2153,0,39,47,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.0430,0.0000,0.0000,0.0000,0.0820,17.31190352,19.11496170,21.31926435,22.35078042,1.03151607
2154,2154,0,39,48,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0380,0.0130,0.0140,0.0000,0.0000,0.0000,0.0670,17.97550334,19.53012197,21.98286417,22.76594069,0.78307652
2155,2155,0,39,49,0.0000,0.0020,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0810,0.0000,0.0220,0.0000,0.0000,0.0000,0.1250,18.14036481,19.81747836,22.14772564,23.05329708,0.90557144
2156,2156,0,39,50,0.0000,0.0100,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0000,0.0280,0.0000,0.0000,0.0000,0.0660,19.08857643,20.79137026,23.09593726,24.02718898,0.93125172
2157,2157,0,39,51,0.0000,0.0050,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0580,0.0050,0.0000,0.0000,0.0000,0.0000,0.0750,20.22909995,21.88154792,24.23646078,25.11736664,0.88090586
2158,2158,0,39,52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0670,0.0000,0.0630,0.0000,0.0000,0.0000,0.1300,20.56012088,22.22745704,24.56748171,25.46327576,0.89579405
2159,2159,0,39,53,0.0000,0.0000,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0010,0.0000,0.0000,0.0000,0.0000,0.0250,20.58661227,22.31173183,24.59397310,25.54755055,0.95357745
2160,2160,0,40,0,0.0000,0.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.0090,0.0000,0.0000,0.0000,0.0000,0.4020,-18.23326725,-19.90030008,-14.22590642,-16.66448136,-2.43857494
2161,2161,0,40,1,0.0000,0.3830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0120,0.0000,0.0000,0.0000,0.3960,-18.01403278,-19.66704329,-14.00667195,-16.43122457,-2.42455262
2162,2162,0,40,2,0.0000,0.0000,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0910,0.0150,0.0010,0.0000,0.0000,0.0000,0.2810,-6.06238118,-6.57541721,-2.05502035,-3.33959849,-1.28457814
2163,2163,0,40,3,0.0000,0.0000,0.1730,0.0000,0.0000,0.0000,0.0000,0.0000,0.1620,0.0220,0.0010,0.0000,0.0000,0.0000,0.3580,-6.05222171,-6.57373328,-2.04486088,-3.33791456,-1.29305368
2164,2164,0,40,4,0.0000,0.0020,0.1720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0950,0.0020,0.0050,0.0000,0.0000,0.0000,0.2760,-5.72691299,-6.25406062,-1.71955216,-3.01824190,-1.29868974
2165,2165,0,40,5,0.0000,0.0030,0.1780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0540,0.0010,0.0070,0.0000,0.0000,0.0000,0.2430,-4.88921718,-5.38683203,-0.88185635,-2.15101331,-1.26915696
